subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,cluster,pre_post,flow_peak
19,3,3,4,0,1,1,1,1,0.490610473963474
19,3,3,4,0,1,1,1,2,0.493812122428986
20,3,3,4,0,1,1,1,1,0.514340663070514
20,3,3,4,0,1,1,1,2,0.5073978845582
21,3,3,4,0,1,1,1,1,0.493089328075987
21,3,3,4,0,1,1,1,2,0.491417878226603
22,3,3,4,0,1,1,1,1,0.494753487627136
22,3,3,4,0,1,1,1,2,0.49587107450988
23,3,3,4,0,1,1,1,1,0.488397009780865
23,3,3,4,0,1,1,1,2,0.486388033801274
24,3,3,4,0,1,1,1,1,0.51325311228411
24,3,3,4,0,1,1,1,2,0.510562416475741
25,3,3,4,0,1,1,1,1,0.515484597904509
26,3,3,4,0,1,1,1,1,0.488340715027972
26,3,3,4,0,1,1,1,2,0.492164591689068
27,3,3,4,0,1,1,1,1,0.498825629163688
27,3,3,4,0,1,1,1,2,0.505620720151493
28,3,3,4,0,1,1,1,1,0.474142859572267
28,3,3,4,0,1,1,1,2,0.47500784198303
29,3,3,4,0,1,1,1,1,0.487346527026745
29,3,3,4,0,1,1,1,2,0.472884453579605
30,3,3,4,0,1,1,1,1,0.494475791674045
30,3,3,4,0,1,1,1,2,0.510337088109413
31,3,3,4,0,1,1,1,1,0.504576965764502
31,3,3,4,0,1,1,1,2,0.508711098102581
32,3,3,4,0,1,1,1,1,0.493614428372976
32,3,3,4,0,1,1,1,2,0.498033154491502
33,3,3,4,0,1,1,1,1,0.486915189850342
33,3,3,4,0,1,1,1,2,0.483503941461535
34,3,3,4,0,1,1,1,1,0.49039165751804
34,3,3,4,0,1,1,1,2,0.488980792633589
35,3,3,4,0,1,1,1,1,0.487030761734144
35,3,3,4,0,1,1,1,2,0.471630387457254
36,3,3,4,0,1,1,1,1,0.489398364764548
36,3,3,4,0,1,1,1,2,0.498859023607829
37,3,3,4,0,1,1,1,1,0.477113035615503
37,3,3,4,0,1,1,1,2,0.491179603593842
38,3,3,4,0,1,1,1,1,0.496997259572918
38,3,3,4,0,1,1,1,2,0.492758085312903
39,3,3,4,0,1,1,1,1,0.485985649248375
39,3,3,4,0,1,1,1,2,0.481985990558181
40,3,3,4,0,1,1,1,1,0.491405068030035
40,3,3,4,0,1,1,1,2,0.489238838287066
41,3,3,4,0,1,1,1,1,0.496672315568779
41,3,3,4,0,1,1,1,2,0.496197569707638
42,3,3,4,0,1,1,1,1,0.499197675851022
42,3,3,4,0,1,1,1,2,0.490259937105873
43,3,3,4,0,1,1,1,1,0.497672817083928
43,3,3,4,0,1,1,1,2,0.504949847598117
44,3,3,4,0,1,1,1,1,0.493169097968269
44,3,3,4,0,1,1,1,2,0.493208161119177
45,3,3,4,0,1,1,1,1,0.494316181329688
45,3,3,4,0,1,1,1,2,0.495881603895787
46,3,3,4,0,1,1,1,1,0.496001115193753
46,3,3,4,0,1,1,1,2,0.497834359174899
47,3,3,4,0,1,1,1,1,0.489327604108027
47,3,3,4,0,1,1,1,2,0.486893452381583
48,3,3,4,0,1,1,1,1,0.489528824681006
48,3,3,4,0,1,1,1,2,0.492438137803883
49,3,3,4,0,1,1,1,1,0.489149831550045
49,3,3,4,0,1,1,1,2,0.487203170626109
50,3,3,4,0,1,1,1,1,0.495606504917592
50,3,3,4,0,1,1,1,2,0.4896830322588
51,3,3,4,0,1,1,1,1,0.501377493168302
51,3,3,4,0,1,1,1,2,0.498993458175808
52,3,3,4,0,1,1,1,1,0.492596545191042
52,3,3,4,0,1,1,1,2,0.497919342987427
53,3,3,4,0,1,1,1,1,0.497550019419466
53,3,3,4,0,1,1,1,2,0.491360208089674
54,3,3,4,0,1,1,1,1,0.500189375819489
54,3,3,4,0,1,1,1,2,0.503268469132936
55,3,3,4,0,1,1,1,1,0.485310049320467
55,3,3,4,0,1,1,1,2,0.484527214544747
56,3,3,4,0,1,1,1,1,0.495381689074545
56,3,3,4,0,1,1,1,2,0.50105075938108
57,3,3,4,0,1,1,1,1,0.495112647625193
57,3,3,4,0,1,1,1,2,0.496255369924885
58,3,3,4,0,1,1,1,1,0.49607536477037
58,3,3,4,0,1,1,1,2,0.493491929047981
59,3,3,4,0,1,1,1,1,0.498779687854231
59,3,3,4,0,1,1,1,2,0.495120485275287
1,3,4,1,1,2,3,1,1,0.49180754871196
1,3,4,1,1,2,3,1,2,0.494007644742976
2,3,4,1,1,2,3,1,1,0.491838566902451
2,3,4,1,1,2,3,1,2,0.495530453439374
3,3,4,1,1,2,3,1,1,0.496327607579081
3,3,4,1,1,2,3,1,2,0.50429409969416
4,3,4,1,1,2,3,1,1,0.487382937069684
4,3,4,1,1,2,3,1,2,0.488582659511447
5,3,4,1,1,2,3,1,1,0.499796853774696
5,3,4,1,1,2,3,1,2,0.491457526669244
6,3,4,1,1,2,3,1,1,0.489556226165954
6,3,4,1,1,2,3,1,2,0.504951344469807
7,3,4,1,1,2,3,1,1,0.489448357920577
7,3,4,1,1,2,3,1,2,0.489494398840339
8,3,4,1,1,2,3,1,1,0.489393185846855
8,3,4,1,1,2,3,1,2,0.486007976525363
9,3,4,1,1,2,3,1,1,0.50187847667095
9,3,4,1,1,2,3,1,2,0.497241954224653
10,3,4,1,1,2,3,1,1,0.484111500424508
10,3,4,1,1,2,3,1,2,0.484767189958563
11,3,4,1,1,2,3,1,1,0.495089977229459
11,3,4,1,1,2,3,1,2,0.493787963284782
12,3,4,1,1,2,3,1,1,0.491731917342765
12,3,4,1,1,2,3,1,2,0.488669815109679
13,3,4,1,1,2,3,1,1,0.495780162440116
13,3,4,1,1,2,3,1,2,0.488868759934096
14,3,4,1,1,2,3,1,1,0.487418705416739
14,3,4,1,1,2,3,1,2,0.491266457929269
15,3,4,1,1,2,3,1,1,0.486243995296612
15,3,4,1,1,2,3,1,2,0.472971679934812
16,3,4,1,1,2,3,1,1,0.48942561800824
16,3,4,1,1,2,3,1,2,0.486266096703167
17,3,4,1,1,2,3,1,1,0.488968138195767
17,3,4,1,1,2,3,1,2,0.502093699333409
18,3,4,1,1,2,3,1,1,0.504074611587185
18,3,4,1,1,2,3,1,2,0.493684393441605
19,3,4,1,1,2,3,1,1,0.494103949448193
19,3,4,1,1,2,3,1,2,0.487105388614772
20,3,4,1,1,2,3,1,1,0.468204058185012
20,3,4,1,1,2,3,1,2,0.464700381774475
21,3,4,1,1,2,3,1,1,0.484936023552461
21,3,4,1,1,2,3,1,2,0.480603292544148
22,3,4,1,1,2,3,1,1,0.491161785269421
22,3,4,1,1,2,3,1,2,0.486171695772783
23,3,4,1,1,2,3,1,1,0.482660042024635
23,3,4,1,1,2,3,1,2,0.47501361078407
24,3,4,1,1,2,3,1,1,0.486744676889915
24,3,4,1,1,2,3,1,2,0.484587840520258
25,3,4,1,1,2,3,1,1,0.475443145963192
26,3,4,1,1,2,3,1,1,0.495559335438851
26,3,4,1,1,2,3,1,2,0.491452755305605
27,3,4,1,1,2,3,1,1,0.492720093231011
27,3,4,1,1,2,3,1,2,0.490448538519631
28,3,4,1,1,2,3,1,1,0.498729328582603
28,3,4,1,1,2,3,1,2,0.492033132074465
29,3,4,1,1,2,3,1,1,0.49029576591783
29,3,4,1,1,2,3,1,2,0.488688341586208
30,3,4,1,1,2,3,1,1,0.49056809138759
30,3,4,1,1,2,3,1,2,0.480833865705287
31,3,4,1,1,2,3,1,1,0.483315717307178
31,3,4,1,1,2,3,1,2,0.479188315543316
32,3,4,1,1,2,3,1,1,0.494847771605154
32,3,4,1,1,2,3,1,2,0.493371441597913
33,3,4,1,1,2,3,1,1,0.498245132307067
33,3,4,1,1,2,3,1,2,0.494638638483512
34,3,4,1,1,2,3,1,1,0.493163208692754
34,3,4,1,1,2,3,1,2,0.490841793210867
35,3,4,1,1,2,3,1,1,0.501898306840999
35,3,4,1,1,2,3,1,2,0.513532573651057
36,3,4,1,1,2,3,1,1,0.49596543948891
36,3,4,1,1,2,3,1,2,0.481847135979731
37,3,4,1,1,2,3,1,1,0.481139511511141
37,3,4,1,1,2,3,1,2,0.470970114915198
38,3,4,1,1,2,3,1,1,0.500187918927417
38,3,4,1,1,2,3,1,2,0.485396338414284
39,3,4,1,1,2,3,1,1,0.497374719172852
39,3,4,1,1,2,3,1,2,0.499984000036769
40,3,4,1,1,2,3,1,1,0.500178213346815
40,3,4,1,1,2,3,1,2,0.499728076947094
41,3,4,1,1,2,3,1,1,0.487490293640359
41,3,4,1,1,2,3,1,2,0.488611322849981
42,3,4,1,1,2,3,1,1,0.494602770484798
42,3,4,1,1,2,3,1,2,0.488657163609845
43,3,4,1,1,2,3,1,1,0.492797935360094
43,3,4,1,1,2,3,1,2,0.489450877403101
44,3,4,1,1,2,3,1,1,0.496174877714614
44,3,4,1,1,2,3,1,2,0.495028525945997
45,3,4,1,1,2,3,1,1,0.493724562600039
45,3,4,1,1,2,3,1,2,0.489338324550554
46,3,4,1,1,2,3,1,1,0.485055817316842
46,3,4,1,1,2,3,1,2,0.485543168499386
47,3,4,1,1,2,3,1,1,0.490519674626193
47,3,4,1,1,2,3,1,2,0.486194039061745
48,3,4,1,1,2,3,1,1,0.490368982633177
48,3,4,1,1,2,3,1,2,0.471752277853438
49,3,4,1,1,2,3,1,1,0.505949721394844
49,3,4,1,1,2,3,1,2,0.498558388145571
50,3,4,1,1,2,3,1,1,0.503561933517333
50,3,4,1,1,2,3,1,2,0.500823250287484
51,3,4,1,1,2,3,1,1,0.490818733249153
51,3,4,1,1,2,3,1,2,0.488734049989441
52,3,4,1,1,2,3,1,1,0.493717342189893
52,3,4,1,1,2,3,1,2,0.493378760087792
53,3,4,1,1,2,3,1,1,0.49493790159531
53,3,4,1,1,2,3,1,2,0.493133721703519
54,3,4,1,1,2,3,1,1,0.486297277653637
54,3,4,1,1,2,3,1,2,0.485408006697851
55,3,4,1,1,2,3,1,1,0.497188956041236
55,3,4,1,1,2,3,1,2,0.498210530947798
56,3,4,1,1,2,3,1,1,0.488628331859114
56,3,4,1,1,2,3,1,2,0.487046324270856
57,3,4,1,1,2,3,1,1,0.492323368458315
57,3,4,1,1,2,3,1,2,0.491324804255738
58,3,4,1,1,2,3,1,1,0.493624627772958
58,3,4,1,1,2,3,1,2,0.490938024930701
59,3,4,1,1,2,3,1,1,0.494763878218417
59,3,4,1,1,2,3,1,2,0.496493717206001
1,3,4,2,1,1,2,1,1,0.493245476231153
1,3,4,2,1,1,2,1,2,0.494187710935225
2,3,4,2,1,1,2,1,1,0.494494569040649
2,3,4,2,1,1,2,1,2,0.486035571564405
3,3,4,2,1,1,2,1,1,0.476875607591693
3,3,4,2,1,1,2,1,2,0.496464627706409
4,3,4,2,1,1,2,1,1,0.484986161388731
4,3,4,2,1,1,2,1,2,0.48106446106405
5,3,4,2,1,1,2,1,1,0.486826579825689
5,3,4,2,1,1,2,1,2,0.480369961710503
6,3,4,2,1,1,2,1,1,0.493492919222261
6,3,4,2,1,1,2,1,2,0.483825402179257
7,3,4,2,1,1,2,1,1,0.486840175364367
7,3,4,2,1,1,2,1,2,0.48556126412385
8,3,4,2,1,1,2,1,1,0.485416593620412
8,3,4,2,1,1,2,1,2,0.477822048571106
9,3,4,2,1,1,2,1,1,0.487024721781854
9,3,4,2,1,1,2,1,2,0.483627816917431
10,3,4,2,1,1,2,1,1,0.481957497517277
10,3,4,2,1,1,2,1,2,0.48368595692025
11,3,4,2,1,1,2,1,1,0.491032861387524
11,3,4,2,1,1,2,1,2,0.488056849150864
12,3,4,2,1,1,2,1,1,0.483908590759287
12,3,4,2,1,1,2,1,2,0.479004587539239
13,3,4,2,1,1,2,1,1,0.481147811910269
13,3,4,2,1,1,2,1,2,0.477288422602
14,3,4,2,1,1,2,1,1,0.471683613884981
15,3,4,2,1,1,2,1,1,0.476741752621109
15,3,4,2,1,1,2,1,2,0.467983073736575
16,3,4,2,1,1,2,1,1,0.477611996241948
16,3,4,2,1,1,2,1,2,0.466647968122495
17,3,4,2,1,1,2,1,1,0.479049188637533
17,3,4,2,1,1,2,1,2,0.480292157187829
18,3,4,2,1,1,2,1,1,0.480439010549637
18,3,4,2,1,1,2,1,2,0.477484775032436
19,3,4,2,1,1,2,1,1,0.477780348769335
19,3,4,2,1,1,2,1,2,0.475475548674963
21,3,4,2,1,1,2,1,1,0.481681876298169
21,3,4,2,1,1,2,1,2,0.472646146264628
22,3,4,2,1,1,2,1,1,0.476533528830009
22,3,4,2,1,1,2,1,2,0.468428208389818
23,3,4,2,1,1,2,1,1,0.484543466986018
23,3,4,2,1,1,2,1,2,0.484240147397692
24,3,4,2,1,1,2,1,1,0.472267709169496
24,3,4,2,1,1,2,1,2,0.46805359173027
25,3,4,2,1,1,2,1,1,0.466733883936225
26,3,4,2,1,1,2,1,1,0.470533375461632
26,3,4,2,1,1,2,1,2,0.46634342145588
27,3,4,2,1,1,2,1,1,0.479433179276127
27,3,4,2,1,1,2,1,2,0.47826765256007
28,3,4,2,1,1,2,1,1,0.478105431047114
28,3,4,2,1,1,2,1,2,0.47660442270819
29,3,4,2,1,1,2,1,1,0.490789016039141
29,3,4,2,1,1,2,1,2,0.484994955685589
30,3,4,2,1,1,2,1,1,0.485091585517672
30,3,4,2,1,1,2,1,2,0.464195124577867
31,3,4,2,1,1,2,1,1,0.481132343216921
31,3,4,2,1,1,2,1,2,0.472482171822535
32,3,4,2,1,1,2,1,1,0.481457191258957
32,3,4,2,1,1,2,1,2,0.478562967639134
33,3,4,2,1,1,2,1,1,0.485413258343407
33,3,4,2,1,1,2,1,2,0.481776160043493
34,3,4,2,1,1,2,1,1,0.480178779168963
34,3,4,2,1,1,2,1,2,0.475169291322493
35,3,4,2,1,1,2,1,1,0.490228567705821
35,3,4,2,1,1,2,1,2,0.478589638550347
36,3,4,2,1,1,2,1,1,0.482200185245516
36,3,4,2,1,1,2,1,2,0.472282037094996
37,3,4,2,1,1,2,1,1,0.467501487495768
38,3,4,2,1,1,2,1,1,0.465012065813292
38,3,4,2,1,1,2,1,2,0.465528809401802
39,3,4,2,1,1,2,1,1,0.478859193869345
39,3,4,2,1,1,2,1,2,0.473758345525217
40,3,4,2,1,1,2,1,1,0.484238487594334
40,3,4,2,1,1,2,1,2,0.481449626958504
41,3,4,2,1,1,2,1,1,0.486155361515394
41,3,4,2,1,1,2,1,2,0.480004302973842
42,3,4,2,1,1,2,1,1,0.486298946868222
42,3,4,2,1,1,2,1,2,0.481936140063551
43,3,4,2,1,1,2,1,1,0.482762732148738
43,3,4,2,1,1,2,1,2,0.478339287630257
44,3,4,2,1,1,2,1,1,0.48940195866664
44,3,4,2,1,1,2,1,2,0.486495938951744
45,3,4,2,1,1,2,1,1,0.485239120215029
45,3,4,2,1,1,2,1,2,0.482842263554615
46,3,4,2,1,1,2,1,1,0.489630253992051
46,3,4,2,1,1,2,1,2,0.48910284238282
47,3,4,2,1,1,2,1,1,0.496470104726251
47,3,4,2,1,1,2,1,2,0.49400830078035
48,3,4,2,1,1,2,1,2,0.493632533326318
49,3,4,2,1,1,2,1,1,0.49087687509349
49,3,4,2,1,1,2,1,2,0.485795740917002
50,3,4,2,1,1,2,1,1,0.490099262799731
50,3,4,2,1,1,2,1,2,0.488201593172346
51,3,4,2,1,1,2,1,1,0.486431532703146
51,3,4,2,1,1,2,1,2,0.482858648717276
52,3,4,2,1,1,2,1,1,0.489316491437902
52,3,4,2,1,1,2,1,2,0.482579325397703
53,3,4,2,1,1,2,1,1,0.485607782875136
53,3,4,2,1,1,2,1,2,0.490028212514438
54,3,4,2,1,1,2,1,1,0.488908815218941
54,3,4,2,1,1,2,1,2,0.484960534666402
55,3,4,2,1,1,2,1,1,0.491620080860238
55,3,4,2,1,1,2,1,2,0.490661473835316
56,3,4,2,1,1,2,1,1,0.490023855482356
56,3,4,2,1,1,2,1,2,0.483353517153294
57,3,4,2,1,1,2,1,1,0.492988722031014
57,3,4,2,1,1,2,1,2,0.489717630175799
58,3,4,2,1,1,2,1,1,0.486774335484912
58,3,4,2,1,1,2,1,2,0.483500414850134
59,3,4,2,1,1,2,1,1,0.492403525619729
59,3,4,2,1,1,2,1,2,0.489659490777574
1,3,4,3,1,0,1,1,1,0.491973150383653
1,3,4,3,1,0,1,1,2,0.490719377282351
2,3,4,3,1,0,1,1,1,0.487864860971755
2,3,4,3,1,0,1,1,2,0.476380423684475
3,3,4,3,1,0,1,1,1,0.495891648585755
3,3,4,3,1,0,1,1,2,0.487597460321101
4,3,4,3,1,0,1,1,1,0.482885739739276
4,3,4,3,1,0,1,1,2,0.478208142688444
5,3,4,3,1,0,1,1,1,0.484172742548368
5,3,4,3,1,0,1,1,2,0.480087869989539
6,3,4,3,1,0,1,1,1,0.488782544625052
6,3,4,3,1,0,1,1,2,0.469680328547196
7,3,4,3,1,0,1,1,1,0.485696720952684
7,3,4,3,1,0,1,1,2,0.480460591620613
8,3,4,3,1,0,1,1,1,0.480911756997906
8,3,4,3,1,0,1,1,2,0.468388610985894
9,3,4,3,1,0,1,1,1,0.485372611666243
9,3,4,3,1,0,1,1,2,0.47849712314243
10,3,4,3,1,0,1,1,1,0.481071427299276
10,3,4,3,1,0,1,1,2,0.477761594407838
11,3,4,3,1,0,1,1,1,0.493048008693058
11,3,4,3,1,0,1,1,2,0.485938663117718
12,3,4,3,1,0,1,1,1,0.477457999049855
12,3,4,3,1,0,1,1,2,0.472340781930175
13,3,4,3,1,0,1,1,1,0.474881215126945
13,3,4,3,1,0,1,1,2,0.465538606354156
14,3,4,3,1,0,1,1,1,0.469924951185424
15,3,4,3,1,0,1,1,1,0.469134040763466
15,3,4,3,1,0,1,1,2,0.468942643886678
16,3,4,3,1,0,1,1,1,0.469687077944581
17,3,4,3,1,0,1,1,1,0.477805192393978
17,3,4,3,1,0,1,1,2,0.468691148677442
18,3,4,3,1,0,1,1,1,0.466845971443429
19,3,4,3,1,0,1,1,1,0.470811475223964
19,3,4,3,1,0,1,1,2,0.469106928738812
21,3,4,3,1,0,1,1,1,0.471441463327364
22,3,4,3,1,0,1,1,1,0.46797868622544
22,3,4,3,1,0,1,1,2,0.464898402659326
23,3,4,3,1,0,1,1,1,0.477980887820814
23,3,4,3,1,0,1,1,2,0.464432260251589
24,3,4,3,1,0,1,1,1,0.474382625288145
24,3,4,3,1,0,1,1,2,0.467325821612643
27,3,4,3,1,0,1,1,1,0.478567207429971
27,3,4,3,1,0,1,1,2,0.478594445191283
29,3,4,3,1,0,1,1,1,0.468081330784437
30,3,4,3,1,0,1,1,1,0.480570285496476
31,3,4,3,1,0,1,1,1,0.479060174109142
31,3,4,3,1,0,1,1,2,0.474821339674927
32,3,4,3,1,0,1,1,1,0.478743100722824
32,3,4,3,1,0,1,1,2,0.473423886456398
33,3,4,3,1,0,1,1,1,0.47532979138879
33,3,4,3,1,0,1,1,2,0.467659360419733
34,3,4,3,1,0,1,1,1,0.46884683609652
35,3,4,3,1,0,1,1,1,0.484244997228983
35,3,4,3,1,0,1,1,2,0.464583655430336
36,3,4,3,1,0,1,1,1,0.472696213040649
37,3,4,3,1,0,1,1,1,0.497622043402911
37,3,4,3,1,0,1,1,2,0.491768360938923
39,3,4,3,1,0,1,1,1,0.473292766380655
39,3,4,3,1,0,1,1,2,0.464209513798423
40,3,4,3,1,0,1,1,1,0.483319585017802
40,3,4,3,1,0,1,1,2,0.476309489704597
41,3,4,3,1,0,1,1,1,0.480106638947735
41,3,4,3,1,0,1,1,2,0.476518978443667
42,3,4,3,1,0,1,1,1,0.477592474014612
42,3,4,3,1,0,1,1,2,0.481032816206425
43,3,4,3,1,0,1,1,1,0.484218711990823
43,3,4,3,1,0,1,1,2,0.480922860163868
44,3,4,3,1,0,1,1,1,0.48420720792783
44,3,4,3,1,0,1,1,2,0.482503926262678
45,3,4,3,1,0,1,1,1,0.48426681943893
45,3,4,3,1,0,1,1,2,0.480437803361919
46,3,4,3,1,0,1,1,1,0.477879698020794
46,3,4,3,1,0,1,1,2,0.479088905619192
47,3,4,3,1,0,1,1,1,0.482360750192374
47,3,4,3,1,0,1,1,2,0.481700500098636
48,3,4,3,1,0,1,1,1,0.48745908062607
48,3,4,3,1,0,1,1,2,0.48884471715778
49,3,4,3,1,0,1,1,1,0.486111249508604
49,3,4,3,1,0,1,1,2,0.484948423784783
50,3,4,3,1,0,1,1,1,0.487939806492321
50,3,4,3,1,0,1,1,2,0.485761147402566
51,3,4,3,1,0,1,1,1,0.48432767145799
51,3,4,3,1,0,1,1,2,0.479697306298827
52,3,4,3,1,0,1,1,1,0.487098731731939
52,3,4,3,1,0,1,1,2,0.485620679118493
53,3,4,3,1,0,1,1,1,0.478125723378217
53,3,4,3,1,0,1,1,2,0.490898629062266
54,3,4,3,1,0,1,1,1,0.484272383217515
54,3,4,3,1,0,1,1,2,0.477915337104215
55,3,4,3,1,0,1,1,1,0.482971433111085
55,3,4,3,1,0,1,1,2,0.471968712695448
56,3,4,3,1,0,1,1,1,0.490241880659674
56,3,4,3,1,0,1,1,2,0.481988625219478
57,3,4,3,1,0,1,1,1,0.488930234951351
57,3,4,3,1,0,1,1,2,0.486427226846886
58,3,4,3,1,0,1,1,1,0.487615575861004
58,3,4,3,1,0,1,1,2,0.477735269423317
59,3,4,3,1,0,1,1,1,0.491871009650079
59,3,4,3,1,0,1,1,2,0.490002050984384
1,4,1,2,3,2,1,1,1,0.495792433854844
1,4,1,2,3,2,1,1,2,0.494877556716846
2,4,1,2,3,2,1,1,1,0.491363009642537
2,4,1,2,3,2,1,1,2,0.48606167102051
3,4,1,2,3,2,1,1,2,0.468663698804576
4,4,1,2,3,2,1,1,1,0.488829795181901
4,4,1,2,3,2,1,1,2,0.489050637974642
5,4,1,2,3,2,1,1,1,0.490324226176149
5,4,1,2,3,2,1,1,2,0.485476502918706
6,4,1,2,3,2,1,1,1,0.488471229428984
6,4,1,2,3,2,1,1,2,0.486338912120939
7,4,1,2,3,2,1,1,1,0.489174899658591
7,4,1,2,3,2,1,1,2,0.486908977530312
8,4,1,2,3,2,1,1,1,0.484360502621563
8,4,1,2,3,2,1,1,2,0.47823497292022
9,4,1,2,3,2,1,1,1,0.489461271702614
9,4,1,2,3,2,1,1,2,0.486017340283096
10,4,1,2,3,2,1,1,1,0.494016603440984
10,4,1,2,3,2,1,1,2,0.49053184471012
11,4,1,2,3,2,1,1,1,0.49115732321874
11,4,1,2,3,2,1,1,2,0.490166828163601
12,4,1,2,3,2,1,1,1,0.488924824386689
12,4,1,2,3,2,1,1,2,0.477800506298388
13,4,1,2,3,2,1,1,1,0.485030954683932
13,4,1,2,3,2,1,1,2,0.480849822250132
14,4,1,2,3,2,1,1,1,0.483605805934554
14,4,1,2,3,2,1,1,2,0.471361499328026
15,4,1,2,3,2,1,1,1,0.482800227341536
15,4,1,2,3,2,1,1,2,0.47647200952036
16,4,1,2,3,2,1,1,1,0.481159512070014
16,4,1,2,3,2,1,1,2,0.478039299036048
17,4,1,2,3,2,1,1,1,0.468591137393985
17,4,1,2,3,2,1,1,2,0.476279452676994
18,4,1,2,3,2,1,1,1,0.48296478083353
18,4,1,2,3,2,1,1,2,0.476783953544319
19,4,1,2,3,2,1,1,1,0.482791099978896
19,4,1,2,3,2,1,1,2,0.478936171819755
20,4,1,2,3,2,1,1,1,0.484801855862575
20,4,1,2,3,2,1,1,2,0.467389648966234
21,4,1,2,3,2,1,1,1,0.486223934745377
21,4,1,2,3,2,1,1,2,0.482704571629382
22,4,1,2,3,2,1,1,1,0.468855083912284
22,4,1,2,3,2,1,1,2,0.466608508673192
23,4,1,2,3,2,1,1,1,0.482128748128455
23,4,1,2,3,2,1,1,2,0.483106165908065
24,4,1,2,3,2,1,1,1,0.483888557989925
24,4,1,2,3,2,1,1,2,0.484733865482652
25,4,1,2,3,2,1,1,1,0.47699459353282
25,4,1,2,3,2,1,1,2,0.473258338008081
26,4,1,2,3,2,1,1,1,0.481621487615972
26,4,1,2,3,2,1,1,2,0.473320788653315
27,4,1,2,3,2,1,1,1,0.48633576084276
27,4,1,2,3,2,1,1,2,0.478374480732006
28,4,1,2,3,2,1,1,1,0.479215308515828
28,4,1,2,3,2,1,1,2,0.480107660868073
29,4,1,2,3,2,1,1,1,0.485755158293591
29,4,1,2,3,2,1,1,2,0.481718643100595
30,4,1,2,3,2,1,1,1,0.489603403067726
30,4,1,2,3,2,1,1,2,0.47302971034557
31,4,1,2,3,2,1,1,1,0.486947406616289
31,4,1,2,3,2,1,1,2,0.481716243340748
32,4,1,2,3,2,1,1,1,0.488435959212008
32,4,1,2,3,2,1,1,2,0.488502293983726
33,4,1,2,3,2,1,1,1,0.485709618712646
33,4,1,2,3,2,1,1,2,0.484856225646768
34,4,1,2,3,2,1,1,1,0.483509864058209
34,4,1,2,3,2,1,1,2,0.477532991008079
35,4,1,2,3,2,1,1,1,0.486938589263783
35,4,1,2,3,2,1,1,2,0.495348286629276
36,4,1,2,3,2,1,1,1,0.48835875288152
36,4,1,2,3,2,1,1,2,0.480063393527922
37,4,1,2,3,2,1,1,1,0.468045790129183
38,4,1,2,3,2,1,1,1,0.48016120463156
38,4,1,2,3,2,1,1,2,0.489295428028251
39,4,1,2,3,2,1,1,1,0.48363282383172
39,4,1,2,3,2,1,1,2,0.47339166344464
40,4,1,2,3,2,1,1,1,0.488914649913965
40,4,1,2,3,2,1,1,2,0.485681622393304
41,4,1,2,3,2,1,1,1,0.484265701647281
41,4,1,2,3,2,1,1,2,0.486044391384248
42,4,1,2,3,2,1,1,1,0.494267204701733
42,4,1,2,3,2,1,1,2,0.480069187893144
43,4,1,2,3,2,1,1,1,0.480654723198373
43,4,1,2,3,2,1,1,2,0.480169857728088
44,4,1,2,3,2,1,1,1,0.48582000834856
44,4,1,2,3,2,1,1,2,0.483249451744369
45,4,1,2,3,2,1,1,1,0.492821249667244
45,4,1,2,3,2,1,1,2,0.479407355815281
46,4,1,2,3,2,1,1,1,0.492042447242793
46,4,1,2,3,2,1,1,2,0.491206855697162
47,4,1,2,3,2,1,1,1,0.496930001389275
47,4,1,2,3,2,1,1,2,0.498222683967268
48,4,1,2,3,2,1,1,1,0.493779756065309
48,4,1,2,3,2,1,1,2,0.51284868107411
49,4,1,2,3,2,1,1,1,0.494603670989912
49,4,1,2,3,2,1,1,2,0.490719374353596
50,4,1,2,3,2,1,1,1,0.487380408672774
50,4,1,2,3,2,1,1,2,0.488742757825091
51,4,1,2,3,2,1,1,1,0.488715507623331
51,4,1,2,3,2,1,1,2,0.486543511314738
52,4,1,2,3,2,1,1,1,0.486582095616399
52,4,1,2,3,2,1,1,2,0.483360020410162
53,4,1,2,3,2,1,1,1,0.482346180250864
54,4,1,2,3,2,1,1,1,0.492052544124732
54,4,1,2,3,2,1,1,2,0.490698473616197
55,4,1,2,3,2,1,1,1,0.466418884654464
55,4,1,2,3,2,1,1,2,0.46848990839111
56,4,1,2,3,2,1,1,1,0.490122305327465
56,4,1,2,3,2,1,1,2,0.487007662577401
57,4,1,2,3,2,1,1,1,0.492495158701212
57,4,1,2,3,2,1,1,2,0.492565515532375
58,4,1,2,3,2,1,1,1,0.489851694882513
58,4,1,2,3,2,1,1,2,0.489389324321002
59,4,1,2,3,2,1,1,1,0.490928023466009
59,4,1,2,3,2,1,1,2,0.488716711186011
1,4,1,3,3,1,2,1,1,0.496154119168492
1,4,1,3,3,1,2,1,2,0.492587905083057
2,4,1,3,3,1,2,1,1,0.490974374071055
2,4,1,3,3,1,2,1,2,0.484745186917109
3,4,1,3,3,1,2,1,2,0.489674755745772
4,4,1,3,3,1,2,1,1,0.481988327120389
4,4,1,3,3,1,2,1,2,0.481100140694455
5,4,1,3,3,1,2,1,1,0.487455382644655
5,4,1,3,3,1,2,1,2,0.476755293488842
6,4,1,3,3,1,2,1,1,0.480776928237076
6,4,1,3,3,1,2,1,2,0.476071392644909
